latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
1005.39,1588631,"[(11715, 13425, 14200, 15900)]",197.0,fast_thinking,1588795.0,SubTSP‑1588741
1020.89,1588083,"[(2000, 6600, 16000, 21000)]",365.0,fast_thinking,1588741.0,SubTSP‑1588631
1048.01,1588033,"[(13450, 15500, 18700, 20600), (5200, 6800, 3200, 4800)]",348.0,fast_thinking,1588631.0,SubTSP‑1588083
1061.05,1587936,"[(13563, 15450, 10701, 12600)]",380.0,fast_thinking,1588083.0,SubTSP‑1588033
1085.64,1587816,"[(560, 2550, 6050, 8400), (9500, 12200, 12400, 14400)]",764.0,fast_thinking,1588033.0,SubTSP‑1587936
1097.65,1587793,"[(15500, 17900, 14000, 17000)]",297.0,fast_thinking,1587936.0,SubTSP‑1587816
1123.65,1587423,"[(8200, 10200, 20000, 22400)]",259.0,fast_thinking,1587816.0,SubTSP‑1587793
1179.08,1587063,"[(2100, 3800, 5800, 7200), (10440, 12400, 15800, 17800)]",473.0,fast_thinking,1587423.0,SubTSP‑1587423
1264.13,1587063,"[(8500, 9250, 11100, 12500), (2000, 6600, 21001, 26000)]",259.0,reasoning,1587816.0,SubTSP‑1587063
1281.23,1587058,"[(12000, 14400, 18000, 20800)]",358.0,fast_thinking,1587063.0,SubTSP‑1587063
1293.35,1586933,"[(13200, 15850, 16500, 19000), (2000, 6000, 2000, 5500)]",714.0,fast_thinking,1587063.0,SubTSP‑1587058
1316.06,1586770,"[(2500, 4800, 9700, 10700), (14000, 18000, 4000, 9000)]",448.0,fast_thinking,1587058.0,SubTSP‑1586933
1374.18,1586487,"[(15500, 19946, 13000, 18000)]",454.0,fast_thinking,1586770.0,SubTSP‑1586770
1389.04,1586360,"[(14100, 16300, 11450, 14500)]",370.0,fast_thinking,1586770.0,SubTSP‑1586487
1410.54,1586360,"[(500, 2500, 9000, 11000), (12500, 13900, 9000, 11500)]",592.0,reasoning,1586933.0,SubTSP‑1586360
1412.04,1586360,"[(7000, 9500, 4550, 7200), (13300, 15565, 10230, 11550)]",555.0,fast_thinking,1586487.0,SubTSP‑1586360
1452.45,1586300,"[(4500, 8500, 14000, 18000), (5000, 8000, 6000, 10000)]",775.0,reasoning,1586360.0,SubTSP‑1586360
1457.68,1586263,"[(8700, 10400, 18600, 20200), (3350, 5250, 7350, 9430)]",669.0,fast_thinking,1586360.0,SubTSP‑1586300
1480.45,1586239,"[(8800, 11600, 19200, 21700), (4000, 6500, 6000, 9000)]",808.0,fast_thinking,1586300.0,SubTSP‑1586263
1520.22,1586096,"[(1140, 2100, 5840, 7000), (8844, 13596, 20200, 22550)]",380.0,fast_thinking,1586263.0,SubTSP‑1586239
1552.27,1586006,"[(3200, 4400, 6800, 8200), (12800, 14890, 21000, 22870)]",373.0,fast_thinking,1586239.0,SubTSP‑1586096
1566.83,1585862,"[(660, 2400, 7200, 9000), (5800, 7100, 22800, 24500)]",436.0,reasoning,1586360.0,SubTSP‑1586006
1577.24,1585616,"[(2420, 3500, 9000, 10720), (9500, 11500, 13500, 15500)]",491.0,fast_thinking,1586096.0,SubTSP‑1585862
1601.02,1585339,"[(16000, 18360, 15500, 17500), (4000, 7800, 12000, 16800)]",483.0,fast_thinking,1585862.0,SubTSP‑1585616
1625.13,1585339,"[(1500, 3000, 8500, 11000), (13000, 15600, 9800, 11400)]",769.0,reasoning,1586006.0,SubTSP‑1585339
1634.97,1585296,"[(10600, 12850, 7000, 9000)]",146.0,fast_thinking,1585339.0,SubTSP‑1585339
1670.56,1585248,"[(9000, 11500, 17500, 20500), (3300, 5400, 6300, 8500)]",885.0,fast_thinking,1585296.0,SubTSP‑1585296
1679.16,1585090,"[(8200, 9300, 9600, 12000), (1000, 5000, 16800, 20000)]",389.0,reasoning,1585339.0,SubTSP‑1585248
1732.07,1584908,"[(0, 3000, 0, 6000), (7000, 11500, 200, 3000)]",498.0,reasoning,1585248.0,SubTSP‑1585090
1743.09,1584639,"[(0, 5000, 20000, 26265), (15600, 19946, 10000, 14000)]",449.0,reasoning,1585090.0,SubTSP‑1584908
1812.62,1584639,"[(1906, 3500, 6018, 7500), (9500, 12000, 15400, 17600)]",585.0,fast_thinking,1585090.0,SubTSP‑1584639
1828.61,1584515,"[(7200, 9360, 9000, 11500)]",323.0,fast_thinking,1584639.0,SubTSP‑1584639
1856.2,1584470,"[(10200, 12900, 13300, 15300)]",427.0,fast_thinking,1584639.0,SubTSP‑1584515
1878.96,1583968,"[(13600, 16400, 13400, 16200)]",427.0,fast_thinking,1584515.0,SubTSP‑1584470
1894.7,1583968,"[(4400, 7150, 8000, 11200), (13500, 15500, 17500, 20500)]",572.0,fast_thinking,1584470.0,SubTSP‑1583968
1927.81,1583657,"[(6000, 9500, 3500, 6500)]",440.0,fast_thinking,1583968.0,SubTSP‑1583968
1930.86,1583657,"[(5200, 7800, 6200, 8900), (12400, 14800, 8800, 10900)]",682.0,fast_thinking,1583968.0,SubTSP‑1583657
1965.57,1583657,"[(7400, 9200, 20500, 23200), (14000, 17500, 18000, 20600)]",690.0,reasoning,1584470.0,SubTSP‑1583657
1967.7,1583319,"[(9600, 12800, 7000, 9500), (200, 3200, 9000, 12000)]",706.0,fast_thinking,1583657.0,SubTSP‑1583657
2048.89,1583319,"[(300, 1800, 6250, 7450), (11000, 13000, 11000, 13200)]",528.0,fast_thinking,1583657.0,SubTSP‑1583319
2073.19,1583180,"[(1980, 3300, 7350, 8800)]",293.0,fast_thinking,1583319.0,SubTSP‑1583319
2110.08,1583156,"[(8744, 10750, 14000, 16149)]",224.0,fast_thinking,1583319.0,SubTSP‑1583180
2145.67,1583149,"[(1200, 3200, 5400, 7450)]",267.0,fast_thinking,1583180.0,SubTSP‑1583156
2164.93,1583149,"[(6000, 8200, 6400, 8800), (13300, 15990, 14340, 17000)]",664.0,fast_thinking,1583156.0,SubTSP‑1583149
2181.44,1583089,"[(5400, 7450, 4500, 7450)]",258.0,fast_thinking,1583149.0,SubTSP‑1583149
2220.9,1582803,"[(11200, 12825, 9600, 11200), (3250, 7150, 16200, 19800)]",718.0,fast_thinking,1583089.0,SubTSP‑1583089
2248.49,1582803,"[(15800, 19946, 18000, 23880), (12480, 15100, 18120, 20800)]",457.0,fast_thinking,1583089.0,SubTSP‑1582803
2270.9,1582780,"[(0, 2200, 8400, 10800)]",304.0,fast_thinking,1582803.0,SubTSP‑1582803
2292.41,1582755,"[(10800, 12400, 14200, 15800)]",188.0,fast_thinking,1582803.0,SubTSP‑1582780
2331.96,1582492,"[(9000, 11300, 15400, 17800)]",266.0,fast_thinking,1582780.0,SubTSP‑1582755
2417.86,1582294,"[(7200, 9600, 8200, 10500), (8700, 10699, 9816, 11800)]",652.0,fast_thinking,1582755.0,SubTSP‑1582492
2422.39,1582284,"[(10700, 14300, 4000, 9000)]",459.0,fast_thinking,1582492.0,SubTSP‑1582294
2449.6,1581945,"[(6480, 9000, 21000, 23600), (6200, 8700, 1000, 3500)]",644.0,fast_thinking,1582492.0,SubTSP‑1582284
2494.07,1581821,"[(14500, 16950, 18700, 21500)]",245.0,fast_thinking,1581945.0,SubTSP‑1581945
2508.42,1581781,"[(13700, 16200, 19200, 22000)]",307.0,fast_thinking,1581945.0,SubTSP‑1581821
2551.84,1581771,"[(5200, 8780, 310, 3100)]",328.0,fast_thinking,1581781.0,SubTSP‑1581781
2581.79,1581757,"[(13300, 16100, 12700, 15300), (3200, 4700, 7000, 9000)]",762.0,fast_thinking,1581781.0,SubTSP‑1581771
2603.74,1581533,"[(12000, 14948, 14230, 16750)]",484.0,fast_thinking,1581771.0,SubTSP‑1581757
2643.67,1581429,"[(12814, 15300, 9498, 11200)]",410.0,fast_thinking,1581533.0,SubTSP‑1581533
2711.06,1581251,"[(3650, 4450, 8600, 10200), (12000, 13250, 8900, 10200)]",423.0,fast_thinking,1581533.0,SubTSP‑1581429
2727.37,1581243,"[(9600, 11200, 13700, 15900), (13900, 17500, 5500, 9500)]",257.0,fast_thinking,1581429.0,SubTSP‑1581251
2763.99,1581159,"[(15500, 19946, 7000, 14200)]",481.0,fast_thinking,1581251.0,SubTSP‑1581243
2790.21,1580866,"[(4200, 8200, 11000, 16200)]",396.0,fast_thinking,1581159.0,SubTSP‑1581159
2807.3,1580866,"[(1400, 2800, 6700, 9100), (13250, 14750, 16170, 18620)]",636.0,fast_thinking,1581159.0,SubTSP‑1580866
2862.17,1580842,"[(340, 2040, 7000, 9400)]",463.0,fast_thinking,1580866.0,SubTSP‑1580866
2876.76,1580542,"[(8450, 10800, 16870, 20000)]",428.0,fast_thinking,1580866.0,SubTSP‑1580842
2901.46,1580542,"[(4000, 5664, 6963, 9100), (11100, 13400, 9100, 10400)]",610.0,fast_thinking,1580842.0,SubTSP‑1580542
2921.31,1580340,"[(8800, 11200, 19400, 21820)]",306.0,fast_thinking,1580542.0,SubTSP‑1580542
2931.19,1580265,"[(10500, 14700, 20500, 23880), (200, 3150, 10100, 15500)]",466.0,fast_thinking,1580542.0,SubTSP‑1580340
2963.14,1580245,"[(8800, 11200, 18800, 21400)]",391.0,fast_thinking,1580265.0,SubTSP‑1580265
