latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
1623.94,470945,"[(7085, 8403, 6915, 9393), (5500, 6700, 10400, 11200)]",63.0,reasoning,471047.0,SubTSP‑470945
1657.6,470903,"[(3500, 5100, 7200, 9000)]",938.0,fast_thinking,470982.0,SubTSP‑470945
1737.42,470856,"[(4580, 5200, 5000, 7000)]",656.0,reasoning,470903.0,SubTSP‑470903
1760.33,470856,"[(4100, 4920, 4698, 5700), (2355, 3850, 6500, 8000)]",1427.0,fast_thinking,470903.0,SubTSP‑470856
1818.06,470791,"[(2817, 3300, 6850, 7435), (4300, 5000, 4200, 5400)]",697.0,reasoning,470903.0,SubTSP‑470856
1852.85,470675,"[(3600, 5800, 9500, 11821), (6000, 9000, 1552, 2600)]",870.0,reasoning,470856.0,SubTSP‑470791
1898.56,470675,"[(3900, 4700, 5700, 6500), (5700, 7004, 3618, 4700)]",1287.0,fast_thinking,470856.0,SubTSP‑470675
1907.81,470675,"[(3300, 4250, 4500, 5500), (5550, 6500, 2667, 4000)]",1631.0,reasoning,470791.0,SubTSP‑470675
1953.91,470668,"[(3700, 4500, 5700, 6500)]",659.0,fast_thinking,470675.0,SubTSP‑470675
1962.54,470562,"[(4200, 5400, 3500, 4500)]",730.0,reasoning,470675.0,SubTSP‑470668
1992.79,470560,"[(3466, 4747, 5748, 5768), (4778, 5592, 7132, 7850)]",282.0,fast_thinking,470675.0,SubTSP‑470562
2005.16,470469,"[(3944, 5300, 2390, 3500), (3800, 5000, 9600, 11000)]",706.0,reasoning,470675.0,SubTSP‑470560
2045.76,470439,"[(2355, 3850, 2568, 4500), (5200, 6200, 4801, 5200)]",211.0,reasoning,470562.0,SubTSP‑470469
2136.75,470383,"[(6700, 8420, 3800, 5000), (4408, 7184, 9313, 9803)]",1229.0,fast_thinking,470439.0,SubTSP‑470439
2199.38,470364,"[(3000, 3800, 5200, 6200), (2680, 4120, 7200, 7540)]",905.0,reasoning,470439.0,SubTSP‑470383
2236.36,470364,"[(2355, 4500, 2000, 4500), (3200, 6800, 8718, 9500)]",1472.0,reasoning,470383.0,SubTSP‑470364
2279.25,470364,"[(3750, 4550, 5400, 6400), (5966, 6774, 4026, 4737)]",1126.0,fast_thinking,470383.0,SubTSP‑470364
2333.59,470327,"[(5100, 6300, 4940, 6260)]",617.0,fast_thinking,470364.0,SubTSP‑470364
2382.19,470326,"[(2860, 4540, 5600, 5870), (4000, 4800, 8000, 9500)]",848.0,reasoning,470364.0,SubTSP‑470327
2485.54,470301,"[(6200, 9118, 4700, 6500)]",597.0,fast_thinking,470327.0,SubTSP‑470326
2555.18,470301,"[(3750, 3943, 2190, 4710), (4300, 5500, 8168, 8718)]",298.0,reasoning,470326.0,SubTSP‑470301
2593.16,470296,"[(5000, 6000, 3000, 4000)]",608.0,reasoning,470301.0,SubTSP‑470301
2679.95,470244,"[(3700, 4100, 5000, 5500), (6700, 7100, 3200, 3600)]",427.0,fast_thinking,470326.0,SubTSP‑470296
2766.93,470244,"[(2171, 3150, 4500, 6500), (5801, 6340, 9804, 9940)]",225.0,reasoning,470301.0,SubTSP‑470244
2779.13,470233,"[(7934, 8269, 4791, 9562), (3520, 4960, 3050, 4660)]",960.0,fast_thinking,470296.0,SubTSP‑470244
2846.35,470207,"[(7500, 9000, 8000, 10500), (3000, 3800, 5500, 6500)]",724.0,reasoning,470244.0,SubTSP‑470233
2878.33,470207,"[(3376, 4240, 5900, 6643), (6100, 7170, 3160, 4000)]",1145.0,fast_thinking,470244.0,SubTSP‑470207
2903.48,470200,"[(3000, 5500, 9000, 11821)]",992.0,reasoning,470233.0,SubTSP‑470207
2951.73,470152,"[(6000, 8400, 4500, 7000)]",828.0,reasoning,470207.0,SubTSP‑470200
2964.28,470152,"[(4006, 4595, 5657, 6731), (6000, 7410, 3320, 4400)]",1359.0,fast_thinking,470207.0,SubTSP‑470152
3009.26,470152,"[(3650, 4450, 6000, 6800), (5000, 6500, 6000, 7800)]",1237.0,fast_thinking,470200.0,SubTSP‑470152
