latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
257.37,18668034,"[(800000, 1208020, 0, 500000)]",143.0,fast_thinking,18668034.0,SubTSP‑18668034
261.8,18668034,"[(400000, 800000, 400000, 1100000)]",121.0,fast_thinking,18668034.0,SubTSP‑18668034
267.27,18668034,"[(700000, 1100000, 700000, 1100000)]",103.0,fast_thinking,18668034.0,SubTSP‑18668034
272.31,18668034,"[(120001, 863417, 125196, 319865), (886815, 972085, 757667, 1067027)]",187.0,reasoning,18668034.0,SubTSP‑18668034
285.11,18668034,"[(850000, 1208020, 400000, 1000000)]",232.0,fast_thinking,18668034.0,SubTSP‑18668034
292.86,18668034,"[(500000, 900000, 100000, 400000)]",120.0,reasoning,18668034.0,SubTSP‑18668034
311.03,18668034,"[(878174, 960716, 994584, 1063022)]",2.0,reasoning,18668034.0,SubTSP‑18668034
313.88,18668034,"[(870773, 981069, 834191, 951730), (35407, 732816, 739470, 931962)]",72.0,fast_thinking,18668034.0,SubTSP‑18668034
321.81,18668034,"[(-38361, 413428, 75722, 482073), (-113720, 1046289, 508080, 657621)]",173.0,reasoning,18668034.0,SubTSP‑18668034
325.05,18668034,"[(400000, 800000, 0, 350000), (700000, 1100000, 350000, 750000)]",448.0,fast_thinking,18668034.0,SubTSP‑18668034
330.22,18668034,"[(600000, 1000000, 200000, 600000), (400000, 900000, 600000, 950000)]",309.0,fast_thinking,18668034.0,SubTSP‑18668034
334.86,18668034,"[(600000, 1100000, 700000, 1100000)]",103.0,reasoning,18668034.0,SubTSP‑18668034
344.33,18668034,"[(802999, 1018627, 993829, 1057401)]",2.0,reasoning,18668034.0,SubTSP‑18668034
345.33,18668034,"[(300000, 700000, 350000, 750000), (700000, 1100000, 750000, 1100000)]",156.0,fast_thinking,18668034.0,SubTSP‑18668034
377.15,18668034,"[(100000, 500000, 600000, 1000000), (200000, 600000, 100000, 400000)]",281.0,reasoning,18668034.0,SubTSP‑18668034
378.48,18668034,"[(800000, 1208020, 200000, 600000)]",188.0,fast_thinking,18668034.0,SubTSP‑18668034
397.48,18668034,"[(400000, 800000, 0, 400000), (600000, 1000000, 600000, 1000000)]",335.0,fast_thinking,18668034.0,SubTSP‑18668034
404.51,18668034,"[(500000, 900000, 200000, 600000), (600000, 1000000, 0, 400000)]",339.0,fast_thinking,18668034.0,SubTSP‑18668034
426.41,18668034,"[(700000, 1208020, 400000, 800000)]",226.0,fast_thinking,18668034.0,SubTSP‑18668034
429.94,18668034,"[(400000, 900000, 400000, 900000)]",126.0,reasoning,18668034.0,SubTSP‑18668034
439.8,18668034,"[(900000, 1208020, 700000, 1100000)]",95.0,reasoning,18668034.0,SubTSP‑18668034
442.44,18668034,"[(700000, 1208020, 800000, 1216161)]",83.0,fast_thinking,18668034.0,SubTSP‑18668034
447.92,18668034,"[(500000, 1000000, 600000, 1100000)]",100.0,fast_thinking,18668034.0,SubTSP‑18668034
450.95,18668034,"[(-22257, 78303, 1059644, 1081532)]",1.0,reasoning,18668034.0,SubTSP‑18668034
452.89,18668034,"[(400000, 800000, 600000, 1100000)]",32.0,fast_thinking,18668034.0,SubTSP‑18668034
460.37,18668034,"[(600000, 1208020, 200000, 700000)]",362.0,fast_thinking,18668034.0,SubTSP‑18668034
460.86,18668034,"[(837082, 955435, 848900, 1012323), (833089, 1034178, 268703, 375709)]",55.0,reasoning,18668034.0,SubTSP‑18668034
480.91,18668034,"[(500000, 1000000, 0, 500000)]",303.0,fast_thinking,18668034.0,SubTSP‑18668034
485.56,18668034,"[(364383, 728766, 0, 477384)]",249.0,fast_thinking,18668034.0,SubTSP‑18668034
495.02,18668034,"[(364383, 728766, 477384, 1216161)]",84.0,fast_thinking,18668034.0,SubTSP‑18668034
502.68,18668034,"[(700000, 1208020, 700000, 1216161)]",103.0,reasoning,18668034.0,SubTSP‑18668034
552.01,18668034,"[(728766, 1208020, 0, 700000)]",264.0,reasoning,18668034.0,SubTSP‑18668034
558.63,18668034,"[(728766, 1208020, 477384, 1216161)]",218.0,fast_thinking,18668034.0,SubTSP‑18668034
564.65,18668034,"[(364383, 728766, 596730, 1074114)]",45.0,fast_thinking,18668034.0,SubTSP‑18668034
577.37,18668034,"[(364383, 728766, 0, 477384)]",249.0,fast_thinking,18668034.0,SubTSP‑18668034
584.53,18668034,"[(511410, 784494, 884205, 1057940)]",1.0,reasoning,18668034.0,SubTSP‑18668034
588.88,18668034,"[(-120537, 877665, 564440, 830360), (1062475, 1077580, 103897, 732602)]",115.0,fast_thinking,18668034.0,SubTSP‑18668034
596.07,18668034,"[(144478, 845389, 805574, 1084326), (33900, 613863, 245624, 1005630)]",360.0,reasoning,18668034.0,SubTSP‑18668034
609.33,18668034,"[(700000, 1050000, 400000, 800000), (200000, 600000, 0, 350000)]",437.0,fast_thinking,18668034.0,SubTSP‑18668034
650.38,18668034,"[(550000, 950000, 200000, 550000), (750000, 1100000, 600000, 950000)]",339.0,fast_thinking,18668034.0,SubTSP‑18668034
655.63,18668034,"[(300000, 750000, 600000, 1100000), (850000, 1100000, 200000, 600000)]",276.0,fast_thinking,18668034.0,SubTSP‑18668034
692.9,18668034,"[(400000, 850000, 0, 400000), (700000, 1100000, 200000, 700000)]",532.0,fast_thinking,18668034.0,SubTSP‑18668034
698.22,18663769,"[(494689, 892485, -68689, 516570), (739905, 860055, 194638, 682684)]",261.0,reasoning,18668034.0,SubTSP‑18668034
700.25,18663769,"[(200000, 700000, 700000, 1200000), (750000, 1100000, 800000, 1200000)]",217.0,fast_thinking,18668034.0,SubTSP‑18663769
705.84,18663769,"[(200000, 650000, 350000, 800000), (850000, 1100000, 400000, 900000)]",266.0,fast_thinking,18663769.0,SubTSP‑18663769
710.08,18663769,"[(723855, 1077958, 876433, 973067), (376203, 859384, 272383, 1037791)]",274.0,reasoning,18668034.0,SubTSP‑18663769
715.73,18660188,"[(300000, 750000, 0, 500000)]",279.0,fast_thinking,18663769.0,SubTSP‑18663769
717.72,18660188,"[(500000, 850000, 0, 400000), (850000, 1100000, 200000, 600000)]",332.0,fast_thinking,18663769.0,SubTSP‑18660188
723.33,18660188,"[(900000, 1200000, 300000, 750000)]",162.0,reasoning,18663769.0,SubTSP‑18660188
739.2,18660188,"[(600000, 1000000, 1000000, 1200000)]",2.0,fast_thinking,18660188.0,SubTSP‑18660188
760.41,18660188,"[(0, 400000, 200000, 700000), (400000, 700000, 400000, 900000)]",99.0,reasoning,18660188.0,SubTSP‑18660188
778.51,18660188,"[(600000, 1000000, 200000, 600000), (0, 500000, 700000, 1100000)]",469.0,fast_thinking,18660188.0,SubTSP‑18660188
808.93,18660188,"[(200000, 500000, 0, 300000)]",120.0,reasoning,18660188.0,SubTSP‑18660188
825.49,18660188,"[(1487, 795196, -93643, 390338)]",337.0,reasoning,18660188.0,SubTSP‑18660188
832.47,18660188,"[(700000, 1100000, 400000, 900000), (300000, 700000, 600000, 1100000)]",374.0,fast_thinking,18660188.0,SubTSP‑18660188
834.98,18660188,"[(700000, 1100000, 300000, 700000)]",265.0,reasoning,18660188.0,SubTSP‑18660188
844.2,18660188,"[(400000, 800000, 200000, 600000), (800000, 1100000, 500000, 1000000)]",390.0,fast_thinking,18660188.0,SubTSP‑18660188
848.12,18660188,"[(850000, 1208020, 700000, 1100000), (200000, 600000, 900000, 1216161)]",198.0,fast_thinking,18660188.0,SubTSP‑18660188
857.83,18660188,"[(287968, 941034, -84840, 412938), (968188, 1010422, 68667, 1073695)]",410.0,reasoning,18660188.0,SubTSP‑18660188
872.66,18660188,"[(941034, 1208020, 200000, 700000)]",136.0,fast_thinking,18660188.0,SubTSP‑18660188
874.93,18660188,"[(400000, 900000, 600000, 1100000)]",44.0,reasoning,18660188.0,SubTSP‑18660188
877.69,18660188,"[(400000, 800000, 600000, 1000000)]",16.0,fast_thinking,18660188.0,SubTSP‑18660188
895.72,18660188,"[(297749, 530356, 1031936, 1034566)]",1.0,reasoning,18660188.0,SubTSP‑18660188
900.27,18660188,"[(850000, 1208020, 300000, 700000)]",183.0,fast_thinking,18660188.0,SubTSP‑18660188
904.92,18660188,"[(523097, 1006147, 349281, 587080), (187467, 888769, 49398, 534293)]",567.0,reasoning,18660188.0,SubTSP‑18660188
911.95,18660188,"[(600000, 1000000, 200000, 600000)]",289.0,fast_thinking,18660188.0,SubTSP‑18660188
915.65,18660188,"[(300000, 700000, 800000, 1216161)]",88.0,reasoning,18660188.0,SubTSP‑18660188
917.05,18660188,"[(650000, 1208020, 700000, 1100000)]",103.0,fast_thinking,18660188.0,SubTSP‑18660188
923.68,18660188,"[(400000, 850000, 0, 500000)]",286.0,fast_thinking,18660188.0,SubTSP‑18660188
935.0,18660188,"[(700000, 1208020, 400000, 900000)]",276.0,fast_thinking,18660188.0,SubTSP‑18660188
963.72,18660188,"[(637629, 684286, 391479, 851908), (989937, 998773, -16595, 733924)]",27.0,reasoning,18660188.0,SubTSP‑18660188
973.58,18660188,"[(200000, 600000, 500000, 1000000)]",107.0,reasoning,18660188.0,SubTSP‑18660188
980.7,18660188,"[(500000, 950000, 200000, 700000)]",278.0,fast_thinking,18660188.0,SubTSP‑18660188
985.85,18660188,"[(800000, 1208020, 200000, 700000)]",218.0,fast_thinking,18660188.0,SubTSP‑18660188
990.65,18660188,"[(400000, 850000, 500000, 1100000)]",84.0,fast_thinking,18660188.0,SubTSP‑18660188
