latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
324.91,50960,"[(2356, 3884, 951, 2658), (926, 3178, 2716, 2897)]",359.0,fast_thinking,50960.0,SubTSP‑50960
328.42,50960,"[(3614, 3852, 2314, 2491)]",2.0,reasoning,50960.0,SubTSP‑50960
338.05,50960,"[(3291, 3723, 2248, 2734), (2093, 3187, 460, 2455)]",363.0,reasoning,50960.0,SubTSP‑50960
343.41,50960,"[(466, 2520, 1783, 2674), (3729, 3926, 2469, 2697)]",337.0,reasoning,50960.0,SubTSP‑50960
354.27,50889,"[(115, 3450, 2071, 3004)]",458.0,fast_thinking,50960.0,SubTSP‑50960
354.37,50889,"[(3855, 3953, 2600, 3022), (2800, 3156, 2028, 2915)]",14.0,fast_thinking,50960.0,SubTSP‑50889
356.97,50889,"[(785, 3506, 2697, 2802), (2524, 3267, 40, 2926)]",286.0,reasoning,50960.0,SubTSP‑50889
357.71,50889,"[(1037, 2103, 2487, 2870), (898, 1167, 1963, 2901)]",153.0,fast_thinking,50960.0,SubTSP‑50889
360.66,50889,"[(2080, 2411, 622, 1245), (1213, 2635, 2740, 2969)]",143.0,reasoning,50889.0,SubTSP‑50889
361.76,50889,"[(2875, 3317, 483, 1308), (2675, 3321, 1180, 1317)]",42.0,fast_thinking,50889.0,SubTSP‑50889
364.94,50889,"[(1981, 3210, 929, 1122), (2708, 3306, 1772, 2480)]",68.0,reasoning,50889.0,SubTSP‑50889
368.72,50889,"[(2993, 3521, 192, 3029), (1289, 1687, 1047, 2343)]",216.0,fast_thinking,50889.0,SubTSP‑50889
384.37,50889,"[(1635, 3682, 2980, 3000)]",2.0,fast_thinking,50889.0,SubTSP‑50889
398.04,50879,"[(1544, 3338, 2478, 3061), (118, 3432, 1973, 2320)]",360.0,fast_thinking,50889.0,SubTSP‑50889
400.8,50879,"[(1043, 2682, 1549, 1745), (501, 2726, 2378, 2564)]",111.0,fast_thinking,50889.0,SubTSP‑50879
404.7,50879,"[(1833, 2311, 870, 1206), (2733, 3405, 1999, 2924)]",74.0,fast_thinking,50879.0,SubTSP‑50879
442.98,50825,"[(767, 1811, 179, 3035)]",536.0,reasoning,50879.0,SubTSP‑50879
616.56,50825,"[(831, 1967, 41, 2683), (3202, 3862, 328, 2180)]",603.0,fast_thinking,50879.0,SubTSP‑50825
616.67,50825,"[(3213, 3927, 2475, 2582)]",1.0,fast_thinking,50825.0,SubTSP‑50825
627.78,50825,"[(3676, 3776, 1972, 2484), (1092, 3592, 1910, 1953)]",23.0,fast_thinking,50825.0,SubTSP‑50825
630.47,50825,"[(522, 3496, 758, 1456), (3282, 3875, 11, 2417)]",467.0,reasoning,50825.0,SubTSP‑50825
635.22,50825,"[(3779, 3922, 1167, 2967), (1743, 2693, 782, 2389)]",385.0,fast_thinking,50825.0,SubTSP‑50825
644.02,50825,"[(2458, 2806, 2825, 2846), (2909, 3673, 178, 1113)]",58.0,reasoning,50825.0,SubTSP‑50825
644.84,50825,"[(1496, 2608, 876, 1015), (2377, 3945, 2444, 3001)]",118.0,fast_thinking,50825.0,SubTSP‑50825
659.75,50825,"[(136, 888, 390, 2621), (2507, 3903, 458, 2678)]",351.0,fast_thinking,50825.0,SubTSP‑50825
663.18,50825,"[(3218, 3726, 721, 1707), (2441, 3791, 2262, 2868)]",100.0,fast_thinking,50825.0,SubTSP‑50825
668.07,50825,"[(2156, 2717, 533, 1588), (2582, 3137, 1756, 2959)]",206.0,fast_thinking,50825.0,SubTSP‑50825
725.7,50825,"[(1413, 3069, 67, 1277), (170, 3542, 983, 2772)]",1074.0,reasoning,50825.0,SubTSP‑50825
725.91,50825,"[(3061, 3638, 2671, 2872)]",2.0,fast_thinking,50825.0,SubTSP‑50825
787.65,50825,"[(2621, 2794, 1618, 1740)]",2.0,fast_thinking,50825.0,SubTSP‑50825
787.72,50825,"[(3425, 3854, 2332, 2427)]",1.0,fast_thinking,50825.0,SubTSP‑50825
787.87,50825,"[(478, 1225, 3005, 3045), (1494, 3224, 2355, 2889)]",175.0,fast_thinking,50825.0,SubTSP‑50825
801.23,50825,"[(3051, 3442, 1714, 2826), (3833, 3895, 236, 1465)]",36.0,fast_thinking,50825.0,SubTSP‑50825
803.11,50825,"[(421, 1104, 2119, 3000), (801, 3384, 1872, 2231)]",266.0,reasoning,50825.0,SubTSP‑50825
814.67,50825,"[(645, 3843, 647, 1975), (2317, 3271, 1428, 2866)]",900.0,fast_thinking,50825.0,SubTSP‑50825
818.5,50825,"[(2948, 3786, 2177, 2603), (1320, 1966, 1153, 2867)]",282.0,reasoning,50825.0,SubTSP‑50825
821.06,50825,"[(2453, 3304, 2972, 3039)]",2.0,fast_thinking,50825.0,SubTSP‑50825
822.26,50825,"[(781, 1166, 2534, 2978), (438, 2547, 2918, 3042)]",83.0,reasoning,50825.0,SubTSP‑50825
851.54,50825,"[(2931, 3541, 655, 2563), (1031, 3317, 1052, 2895)]",886.0,fast_thinking,50825.0,SubTSP‑50825
852.06,50825,"[(3131, 3661, 2924, 2983)]",2.0,fast_thinking,50825.0,SubTSP‑50825
852.2,50825,"[(3836, 3929, 762, 1516)]",2.0,fast_thinking,50825.0,SubTSP‑50825
867.49,50825,"[(1786, 2733, 2436, 2985), (1094, 2504, 2148, 2355)]",197.0,fast_thinking,50825.0,SubTSP‑50825
868.43,50825,"[(3549, 3757, 2660, 2770)]",2.0,reasoning,50825.0,SubTSP‑50825
872.81,50825,"[(1157, 3169, 3041, 3050), (2152, 3859, 2371, 2475)]",12.0,reasoning,50825.0,SubTSP‑50825
886.64,50825,"[(3241, 3330, 3014, 3065)]",2.0,fast_thinking,50825.0,SubTSP‑50825
894.03,50825,"[(1355, 2852, 1148, 1980), (2706, 3899, 1834, 2584)]",386.0,reasoning,50825.0,SubTSP‑50825
897.21,50825,"[(3405, 3954, 1058, 2824), (3158, 3806, 1074, 1822)]",68.0,fast_thinking,50825.0,SubTSP‑50825
1005.34,50825,"[(2446, 2862, 2321, 2702), (218, 2715, 430, 2804)]",913.0,reasoning,50825.0,SubTSP‑50825
