latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
1252.41,559369,"[(200, 7400, 6200, 9600), (13200, 21049, 6200, 9600)]",1496.0,reasoning,559978.0,SubTSP‑559369
1255.82,559134,"[(7200, 11200, 9000, 12000), (13200, 17200, 3000, 6200)]",704.0,reasoning,559978.0,SubTSP‑559369
1259.75,559120,"[(200, 7200, 3000, 6000), (15000, 21049, 6000, 9600)]",749.0,reasoning,559978.0,SubTSP‑559134
1264.85,559062,"[(7800, 11800, 6800, 9000), (9800, 13200, 10400, 14000)]",768.0,reasoning,559849.0,SubTSP‑559120
1270.19,558992,"[(7200, 9800, 12000, 15698), (9800, 13200, 6200, 9000)]",554.0,reasoning,559849.0,SubTSP‑559062
1279.5,558591,"[(7200, 9800, 9000, 12000), (11200, 15000, 6200, 9000)]",745.0,reasoning,559849.0,SubTSP‑558992
1280.15,558591,"[(200, 7200, 3000, 4200), (15000, 21049, 9600, 12000)]",260.0,reasoning,559369.0,SubTSP‑558591
1281.8,558591,"[(200, 7200, 4200, 7600), (15000, 21049, 3000, 6200)]",674.0,reasoning,559369.0,SubTSP‑558591
1295.95,558591,"[(7600, 12000, 7800, 11200), (13200, 18000, 11200, 15698)]",1044.0,reasoning,559062.0,SubTSP‑558591
1307.27,558591,"[(200, 7600, 4200, 8600), (13200, 21049, 9000, 13600)]",1360.0,reasoning,558591.0,SubTSP‑558591
1314.42,558591,"[(2000, 7400, 5200, 9800), (8200, 13200, 9800, 12800)]",1308.0,fast_thinking,560741.0,SubTSP‑558591
1389.01,558591,"[(6000, 11200, 7600, 11600), (13200, 19000, 4200, 8200)]",1503.0,fast_thinking,560741.0,SubTSP‑558591
1396.83,558546,"[(14000, 21049, 5200, 8600)]",517.0,reasoning,558591.0,SubTSP‑558591
1426.16,558515,"[(13200, 21049, 9600, 15698)]",769.0,reasoning,558591.0,SubTSP‑558546
1466.3,558473,"[(7200, 13200, 7200, 11200)]",954.0,reasoning,558591.0,SubTSP‑558515
1474.12,558473,"[(200, 5200, 4200, 9000), (8200, 13200, 9800, 12800)]",928.0,fast_thinking,560741.0,SubTSP‑558473
1487.05,558473,"[(200, 5400, 3000, 7600), (15000, 21049, 3500, 7600)]",593.0,fast_thinking,560481.0,SubTSP‑558473
1513.77,558440,"[(13800, 21049, 4200, 8200)]",592.0,reasoning,558515.0,SubTSP‑558473
1518.91,558440,"[(3000, 7600, 5600, 9800), (9800, 14800, 8400, 12400)]",1414.0,fast_thinking,560481.0,SubTSP‑558440
1729.4,558440,"[(7200, 13200, 10400, 15698), (13200, 21049, 9600, 15698)]",1579.0,reasoning,558473.0,SubTSP‑558440
1761.82,558440,"[(6800, 13200, 8600, 11200), (8200, 13200, 10800, 15698)]",1300.0,reasoning,558515.0,SubTSP‑558440
1772.71,558329,"[(14000, 21049, 5200, 9000)]",618.0,reasoning,558440.0,SubTSP‑558440
1796.98,558287,"[(13200, 21049, 3600, 9000)]",956.0,reasoning,558473.0,SubTSP‑558329
1843.41,558287,"[(7200, 11200, 7800, 11200), (12800, 21049, 9600, 15698)]",1381.0,reasoning,558440.0,SubTSP‑558287
1867.69,558287,"[(200, 7600, 9000, 15698), (13200, 21049, 3000, 9000)]",1915.0,reasoning,558440.0,SubTSP‑558287
1879.7,558089,"[(200, 7600, 3000, 6200), (13800, 21049, 6200, 9600)]",932.0,reasoning,558440.0,SubTSP‑558287
1889.82,557573,"[(7600, 13200, 3000, 6200)]",475.0,reasoning,558440.0,SubTSP‑558089
1894.36,557573,"[(7200, 11200, 8400, 11200), (11200, 15000, 7200, 9600)]",788.0,reasoning,558440.0,SubTSP‑557573
1897.83,557573,"[(7200, 11200, 11200, 15698), (11200, 15000, 3000, 6000)]",678.0,reasoning,558440.0,SubTSP‑557573
1919.59,557573,"[(7400, 11200, 4800, 7200), (11200, 15000, 4800, 7200)]",690.0,reasoning,558440.0,SubTSP‑557573
1922.58,557573,"[(200, 7200, 3000, 5600), (14500, 21049, 8400, 11200)]",583.0,reasoning,558440.0,SubTSP‑557573
1978.71,557573,"[(200, 5600, 4200, 9800), (13200, 19000, 3600, 8200)]",1366.0,fast_thinking,559978.0,SubTSP‑557573
2009.64,557504,"[(7200, 13200, 3000, 6000)]",470.0,reasoning,558329.0,SubTSP‑557573
2040.01,557504,"[(7600, 13200, 7200, 10400), (14000, 21049, 4200, 8200)]",1330.0,reasoning,557573.0,SubTSP‑557504
2085.81,557455,"[(7200, 13200, 7200, 11200)]",954.0,reasoning,557573.0,SubTSP‑557504
2121.49,557455,"[(200, 7200, 4200, 9000), (13200, 21049, 4200, 9000)]",1656.0,reasoning,557573.0,SubTSP‑557455
2124.78,557451,"[(200, 7400, 7000, 10600)]",895.0,reasoning,557504.0,SubTSP‑557455
2147.01,557319,"[(13800, 21049, 5200, 9600)]",741.0,reasoning,557504.0,SubTSP‑557451
2154.95,557319,"[(600, 5600, 4200, 9000), (8200, 13200, 8800, 12800)]",1197.0,fast_thinking,559978.0,SubTSP‑557319
2158.3,557319,"[(200, 7600, 9600, 14000), (13800, 21049, 3000, 7600)]",1078.0,reasoning,557451.0,SubTSP‑557319
2167.11,557319,"[(200, 5400, 4200, 9000), (13200, 18800, 9000, 13600)]",1058.0,fast_thinking,559978.0,SubTSP‑557319
2171.82,557319,"[(200, 6200, 3000, 7600), (8200, 13200, 9800, 12800)]",922.0,fast_thinking,559849.0,SubTSP‑557319
2223.95,557319,"[(7200, 13200, 8200, 11800), (13200, 21049, 11200, 15698)]",1382.0,reasoning,557319.0,SubTSP‑557319
2267.4,557319,"[(7600, 13200, 10400, 15698), (13800, 21049, 9600, 15698)]",1448.0,reasoning,557319.0,SubTSP‑557319
2278.1,557310,"[(13200, 21049, 3600, 9000)]",956.0,reasoning,557319.0,SubTSP‑557319
2283.5,557310,"[(3000, 7400, 4800, 7600), (8800, 12800, 8400, 12000)]",896.0,fast_thinking,559552.0,SubTSP‑557310
2288.52,557310,"[(200, 5200, 3000, 7600), (7600, 11200, 8400, 12000)]",754.0,fast_thinking,558591.0,SubTSP‑557310
2320.78,557266,"[(200, 7600, 8600, 12600)]",835.0,reasoning,557319.0,SubTSP‑557310
2362.99,557245,"[(5200, 8340, 5800, 9000), (8200, 13200, 7200, 11200)]",1227.0,reasoning,557319.0,SubTSP‑557266
2374.77,557205,"[(3000, 7200, 5200, 9800), (7200, 13200, 8400, 12400)]",1568.0,fast_thinking,558546.0,SubTSP‑557245
2415.61,557205,"[(200, 8200, 6000, 9800), (9800, 15000, 7200, 11200)]",1737.0,reasoning,557266.0,SubTSP‑557205
2467.33,557205,"[(2000, 8200, 5200, 9800), (13200, 19800, 3000, 7600)]",1487.0,fast_thinking,558440.0,SubTSP‑557205
2546.56,557205,"[(7200, 13200, 7200, 11200), (13200, 21049, 11200, 15698)]",1487.0,reasoning,557205.0,SubTSP‑557205
2576.13,557048,"[(7600, 12800, 4200, 7600)]",705.0,reasoning,557205.0,SubTSP‑557205
2591.87,557048,"[(200, 7400, 9600, 14000), (13200, 21049, 6200, 9600)]",1255.0,reasoning,557205.0,SubTSP‑557048
2604.64,557048,"[(7200, 13200, 9600, 13600), (13800, 21049, 5200, 9000)]",1496.0,reasoning,557205.0,SubTSP‑557048
2658.39,557003,"[(7200, 13200, 10400, 15698), (13200, 21049, 7600, 12000)]",1648.0,reasoning,557205.0,SubTSP‑557048
2663.76,556975,"[(13200, 21049, 6000, 9800)]",763.0,reasoning,557048.0,SubTSP‑557003
2834.61,556975,"[(200, 7200, 3000, 7600), (7600, 13200, 3000, 7600)]",1331.0,fast_thinking,557573.0,SubTSP‑556975
2849.24,556944,"[(200, 3800, 4400, 7600), (7200, 11200, 7600, 11600)]",716.0,fast_thinking,557266.0,SubTSP‑556975
2927.83,556942,"[(7200, 13200, 6400, 9800), (13200, 21049, 9600, 14000)]",1428.0,reasoning,556975.0,SubTSP‑556944
2934.49,556942,"[(5000, 8340, 5800, 9000), (13800, 21049, 5200, 9800)]",1260.0,reasoning,556975.0,SubTSP‑556942
2938.2,556831,"[(2000, 8200, 5200, 9800)]",894.0,fast_thinking,556975.0,SubTSP‑556942
2945.18,556831,"[(2000, 7600, 5200, 9800), (9800, 15000, 7200, 11600)]",1620.0,fast_thinking,556975.0,SubTSP‑556831
2967.13,556419,"[(3000, 7600, 5200, 9800), (7200, 11200, 6400, 10400)]",1346.0,fast_thinking,557003.0,SubTSP‑556831
2970.12,556419,"[(200, 4200, 4400, 7600), (15000, 20240, 4200, 9800)]",771.0,fast_thinking,556831.0,SubTSP‑556419
2981.18,556419,"[(200, 7600, 8800, 12600), (13800, 21049, 5200, 9000)]",1407.0,reasoning,556831.0,SubTSP‑556419
2985.66,556323,"[(10800, 15000, 7600, 11600)]",605.0,fast_thinking,556419.0,SubTSP‑556419
3002.46,556323,"[(7200, 12800, 8200, 11800), (13800, 21049, 5200, 9000)]",1433.0,reasoning,556419.0,SubTSP‑556323
