latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
2057.66,472998,"[(3560, 4120, 6960, 7320), (7200, 9000, 8200, 9800)]",255.0,reasoning,473005.0,SubTSP‑472998
2067.32,472847,"[(5200, 6200, 5200, 6600)]",440.0,reasoning,472998.0,SubTSP‑472998
2092.39,472847,"[(3000, 3480, 5000, 6000), (5280, 6080, 3120, 3920)]",833.0,fast_thinking,472998.0,SubTSP‑472847
2120.96,472773,"[(3424, 4000, 4936, 5600), (7200, 9000, 7800, 9600)]",499.0,reasoning,472998.0,SubTSP‑472847
2126.92,472773,"[(2320, 3200, 4470, 7230), (6480, 8160, 8440, 9040)]",372.0,reasoning,472847.0,SubTSP‑472773
2168.76,472772,"[(5200, 6000, 2600, 3600)]",415.0,fast_thinking,472773.0,SubTSP‑472773
2199.67,472772,"[(3050, 3550, 5400, 6500), (5280, 5960, 3200, 3920)]",760.0,fast_thinking,472773.0,SubTSP‑472772
2224.18,472733,"[(7200, 8200, 3600, 4800)]",457.0,fast_thinking,472772.0,SubTSP‑472772
2236.83,472733,"[(3720, 4091, 6900, 7417), (6100, 8800, 7800, 10400)]",484.0,reasoning,472772.0,SubTSP‑472733
2252.72,472733,"[(3000, 3480, 5200, 6200), (5200, 6200, 2800, 3600)]",861.0,fast_thinking,472772.0,SubTSP‑472733
2274.78,472733,"[(3530, 3950, 4962, 5400), (6100, 6900, 3000, 3600)]",518.0,reasoning,472733.0,SubTSP‑472733
2288.21,472733,"[(2850, 3350, 5200, 6600), (5280, 5920, 3380, 4020)]",683.0,fast_thinking,472733.0,SubTSP‑472733
2306.51,472733,"[(2440, 3200, 6000, 7200), (6900, 8800, 7800, 10300)]",181.0,reasoning,472733.0,SubTSP‑472733
2322.24,472733,"[(2440, 3100, 6400, 7450), (7200, 9000, 7800, 9800)]",95.0,reasoning,472733.0,SubTSP‑472733
2338.53,472733,"[(2330, 3150, 4450, 7450), (6400, 9000, 7800, 10200)]",328.0,reasoning,472733.0,SubTSP‑472733
2349.58,472733,"[(3300, 3700, 5400, 6000), (5280, 6080, 3300, 4000)]",621.0,fast_thinking,472733.0,SubTSP‑472733
2362.01,472733,"[(2326, 3100, 5200, 6374), (7200, 9000, 7800, 9800)]",138.0,reasoning,472733.0,SubTSP‑472733
2378.41,472733,"[(2330, 3200, 5800, 7340), (6600, 9000, 7800, 10300)]",208.0,reasoning,472733.0,SubTSP‑472733
2384.54,472731,"[(3260, 3720, 5400, 6200)]",374.0,fast_thinking,472733.0,SubTSP‑472733
2398.51,472727,"[(2330, 3300, 5200, 7000), (6900, 9000, 7800, 10400)]",495.0,reasoning,472733.0,SubTSP‑472731
2446.01,472693,"[(7000, 8200, 3100, 4100)]",489.0,reasoning,472727.0,SubTSP‑472727
2450.83,472693,"[(3020, 3540, 5280, 6120), (5440, 6160, 3320, 4120)]",768.0,fast_thinking,472727.0,SubTSP‑472693
2484.52,472570,"[(4200, 5100, 6500, 7400), (6600, 9000, 7800, 10800)]",336.0,reasoning,472727.0,SubTSP‑472693
2514.05,472561,"[(3291, 3900, 4936, 5600), (7200, 9000, 7600, 9600)]",476.0,reasoning,472693.0,SubTSP‑472570
2534.48,472539,"[(6600, 7400, 3000, 3800)]",361.0,fast_thinking,472570.0,SubTSP‑472561
2566.99,472539,"[(3040, 3520, 5280, 6120), (5200, 6000, 3300, 4200)]",838.0,fast_thinking,472561.0,SubTSP‑472539
