latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
1539.66,1587055,"[(1200, 2600, 6400, 8200), (10840, 11880, 10200, 11800)]",496.0,fast_thinking,1587323.0,SubTSP‑1587055
1578.64,1586820,"[(13600, 15280, 12000, 14800)]",290.0,fast_thinking,1587055.0,SubTSP‑1587055
1616.12,1586692,"[(12400, 15900, 16600, 18500)]",408.0,reasoning,1587055.0,SubTSP‑1586820
1636.27,1586569,"[(14600, 17460, 10820, 13200)]",435.0,reasoning,1586820.0,SubTSP‑1586692
1731.57,1586399,"[(1200, 3200, 5600, 8200)]",476.0,fast_thinking,1586569.0,SubTSP‑1586569
1733.4,1586399,"[(4200, 5050, 8200, 10200), (11400, 14400, 14420, 16800)]",582.0,reasoning,1586569.0,SubTSP‑1586399
1787.93,1586314,"[(2280, 3600, 6240, 8280)]",383.0,fast_thinking,1586399.0,SubTSP‑1586399
1827.89,1586314,"[(1200, 3000, 6000, 8200), (10040, 11600, 12400, 15000)]",654.0,fast_thinking,1586399.0,SubTSP‑1586314
1860.39,1586274,"[(8000, 10000, 11200, 14000)]",433.0,fast_thinking,1586314.0,SubTSP‑1586314
1883.88,1586130,"[(14200, 18600, 18000, 23500)]",415.0,reasoning,1586314.0,SubTSP‑1586274
1927.95,1585886,"[(15600, 19200, 14360, 22040)]",446.0,reasoning,1586130.0,SubTSP‑1586130
1932.57,1585886,"[(2400, 3600, 7200, 9200), (7600, 9000, 10000, 12400)]",618.0,fast_thinking,1586130.0,SubTSP‑1585886
1964.44,1585886,"[(1200, 3000, 5600, 8400), (8800, 10200, 10300, 12700)]",808.0,fast_thinking,1585886.0,SubTSP‑1585886
1994.83,1585886,"[(1600, 2800, 6600, 8600), (10300, 11350, 10400, 11800)]",501.0,fast_thinking,1585886.0,SubTSP‑1585886
2004.26,1585886,"[(13900, 15300, 15400, 16900), (3200, 4400, 8600, 10400)]",532.0,reasoning,1586130.0,SubTSP‑1585886
2081.8,1585863,"[(3600, 5200, 8600, 10600)]",387.0,reasoning,1585886.0,SubTSP‑1585886
2112.5,1585821,"[(9800, 11850, 11800, 14850)]",465.0,reasoning,1585886.0,SubTSP‑1585863
2116.94,1585821,"[(1200, 2800, 5600, 8600), (10400, 12200, 12000, 14000)]",690.0,fast_thinking,1585886.0,SubTSP‑1585821
2146.15,1585740,"[(15000, 17326, 19600, 21260), (2340, 5460, 9600, 10800)]",489.0,reasoning,1585863.0,SubTSP‑1585821
2173.52,1585740,"[(560, 2000, 6500, 8100), (10780, 12800, 12400, 14450)]",528.0,reasoning,1585821.0,SubTSP‑1585740
2197.47,1585740,"[(2000, 3200, 6400, 8600), (9200, 11200, 11600, 14200)]",772.0,fast_thinking,1585740.0,SubTSP‑1585740
2213.94,1585636,"[(130, 2100, 6900, 9100), (8207, 10000, 9605, 11050)]",698.0,reasoning,1585740.0,SubTSP‑1585740
2231.14,1585636,"[(1300, 2400, 6400, 8200), (8200, 10050, 10200, 12450)]",599.0,fast_thinking,1585740.0,SubTSP‑1585636
2250.51,1585615,"[(13500, 15250, 16000, 17825)]",178.0,reasoning,1585740.0,SubTSP‑1585636
2313.19,1585607,"[(1200, 2600, 6500, 8200), (9200, 10600, 10800, 12400)]",458.0,fast_thinking,1585615.0,SubTSP‑1585615
2371.14,1585607,"[(5200, 7000, 4700, 6200), (13600, 16640, 9500, 11500)]",574.0,reasoning,1585615.0,SubTSP‑1585607
2388.89,1585558,"[(8800, 10500, 10200, 12800)]",471.0,fast_thinking,1585615.0,SubTSP‑1585607
2390.09,1585558,"[(2400, 3800, 7200, 9200), (8400, 9800, 10000, 11800)]",720.0,fast_thinking,1585607.0,SubTSP‑1585558
2414.16,1585449,"[(13600, 16570, 12850, 15250)]",344.0,reasoning,1585607.0,SubTSP‑1585558
2420.07,1585098,"[(3500, 6400, 2000, 6200)]",497.0,reasoning,1585607.0,SubTSP‑1585449
2431.87,1585098,"[(1200, 2600, 6400, 8200), (8200, 9800, 10200, 12400)]",588.0,fast_thinking,1585607.0,SubTSP‑1585098
2452.87,1585098,"[(1400, 3200, 6400, 8600), (10850, 12550, 10300, 12200)]",932.0,fast_thinking,1585098.0,SubTSP‑1585098
2519.57,1585080,"[(12300, 16070, 16000, 17500), (8200, 9580, 10800, 12850)]",655.0,reasoning,1585098.0,SubTSP‑1585098
2596.61,1585072,"[(10000, 11300, 10300, 12100)]",307.0,fast_thinking,1585080.0,SubTSP‑1585080
2631.41,1584998,"[(9800, 11400, 9500, 11500)]",450.0,fast_thinking,1585080.0,SubTSP‑1585072
2682.91,1584978,"[(4800, 6520, 6190, 8800), (11128, 12640, 12128, 13640)]",415.0,reasoning,1584998.0,SubTSP‑1584998
2713.18,1584863,"[(7140, 9200, 14070, 16050), (4500, 6950, 7400, 10650)]",399.0,reasoning,1584998.0,SubTSP‑1584978
2749.25,1584846,"[(11360, 14000, 13150, 15050)]",368.0,reasoning,1584863.0,SubTSP‑1584863
2768.72,1584846,"[(2720, 3680, 6720, 8480), (9800, 11200, 9700, 11600)]",659.0,fast_thinking,1584863.0,SubTSP‑1584846
2802.88,1584846,"[(2400, 3600, 7200, 9200), (10400, 11650, 10250, 11550)]",660.0,fast_thinking,1584846.0,SubTSP‑1584846
2809.37,1584761,"[(3000, 5000, 9000, 11000)]",500.0,reasoning,1584863.0,SubTSP‑1584846
2860.78,1584737,"[(1488, 2640, 6450, 7650), (8682, 10050, 11000, 12650)]",377.0,reasoning,1584846.0,SubTSP‑1584761
2887.06,1584681,"[(630, 2000, 6880, 8600)]",271.0,reasoning,1584761.0,SubTSP‑1584737
2924.57,1584675,"[(15100, 18100, 17000, 21540)]",305.0,reasoning,1584737.0,SubTSP‑1584681
2941.02,1584675,"[(1200, 2600, 6300, 8800), (7600, 9200, 9800, 12200)]",613.0,fast_thinking,1584681.0,SubTSP‑1584675
2963.79,1584675,"[(300, 1900, 7200, 9600), (13680, 15600, 15800, 17800)]",598.0,reasoning,1584681.0,SubTSP‑1584675
