latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
1176.6,1581972,"[(10981, 13251, 18541, 21313), (9224, 11252, 13643, 15506)]",594.0,reasoning,1582165.0,SubTSP‑1581972
1180.9,1581929,"[(6741, 8560, 14082, 17018), (13342, 15946, 19662, 20166)]",214.0,fast_thinking,1582165.0,SubTSP‑1581972
1185.41,1581923,"[(13517, 15635, 12633, 12895), (9044, 11553, 12957, 16665)]",606.0,reasoning,1581972.0,SubTSP‑1581929
1195.73,1581923,"[(5795, 6228, 11708, 14951), (8864, 10458, 3145, 4140)]",88.0,fast_thinking,1581972.0,SubTSP‑1581923
1217.15,1581791,"[(2118, 2911, 1012, 19465), (5324, 6504, 7198, 18776)]",810.0,fast_thinking,1581923.0,SubTSP‑1581923
1225.96,1581791,"[(6697, 16918, 2163, 2768), (11841, 12718, 2986, 9757)]",441.0,reasoning,1581929.0,SubTSP‑1581791
1247.4,1581678,"[(14913, 15068, 4371, 11466), (10337, 11502, 10026, 13814)]",520.0,fast_thinking,1581923.0,SubTSP‑1581791
1255.76,1581672,"[(3533, 7188, 17129, 18516), (15089, 16523, 15730, 16177)]",129.0,reasoning,1581791.0,SubTSP‑1581678
1267.73,1581495,"[(14252, 15259, 9037, 17753), (11947, 12433, 10730, 12453)]",635.0,fast_thinking,1581791.0,SubTSP‑1581672
1280.23,1581495,"[(5858, 6950, 20277, 21583), (10406, 11296, 12577, 13843)]",186.0,reasoning,1581678.0,SubTSP‑1581495
1288.44,1581495,"[(16101, 16842, 15665, 22107), (6410, 16568, 8854, 10022)]",749.0,fast_thinking,1581672.0,SubTSP‑1581495
1288.6,1581495,"[(325, 8103, 23214, 23599), (16496, 17678, 8018, 12494)]",137.0,reasoning,1581495.0,SubTSP‑1581495
1289.84,1581330,"[(1570, 6874, 11159, 13077)]",143.0,fast_thinking,1581495.0,SubTSP‑1581495
