latency,new_obj,coords,num_nodes_removed,llm_mode,global_solution_version,process_name
3411.63,560958,"[(6500, 9800, 7200, 10300), (14500, 18500, 11000, 14600)]",816.0,reasoning,560958.0,SubTSP‑560958
3447.9,560958,"[(6170, 8920, 6850, 9300), (13500, 17500, 4500, 8000)]",719.0,fast_thinking,560958.0,SubTSP‑560958
3472.12,560617,"[(7900, 9300, 8700, 10400)]",123.0,reasoning,560958.0,SubTSP‑560958
3614.98,560617,"[(1721, 3000, 4232, 6900), (1000, 4500, 10000, 13500)]",234.0,fast_thinking,560617.0,SubTSP‑560617
3676.67,560594,"[(9000, 12000, 6800, 10500)]",446.0,fast_thinking,560617.0,SubTSP‑560617
3680.11,560594,"[(1721, 6500, 3013, 8400), (12600, 15800, 10000, 13400)]",820.0,reasoning,560958.0,SubTSP‑560594
3908.09,560566,"[(12600, 13950, 8700, 12880)]",206.0,fast_thinking,560594.0,SubTSP‑560594
3959.04,560544,"[(9000, 12000, 8700, 12000)]",359.0,fast_thinking,560594.0,SubTSP‑560566
4020.48,560544,"[(1800, 6400, 5000, 9200), (12600, 13700, 8600, 9400)]",502.0,reasoning,560594.0,SubTSP‑560544
4098.91,560544,"[(1800, 6000, 4500, 9000), (10560, 12480, 3500, 7500)]",683.0,reasoning,560544.0,SubTSP‑560544
4227.47,560544,"[(13950, 17600, 4232, 8400), (1000, 5000, 1000, 6000)]",516.0,fast_thinking,560544.0,SubTSP‑560544
